id,project_id,ownername,reponame,merged_or_not,lifetime_minutes,mergetime_minutes,num_commits,src_churn,test_churn,files_added,files_deleted,files_modified,files_changed,src_files,doc_files,other_files,num_commit_comments,num_issue_comments,num_comments,num_participants,sloc,team_size,perc_external_contribs,commits_on_files_touched,test_lines_per_kloc,test_cases_per_kloc,asserts_per_kloc,watchers,prev_pullreqs,requester_succ_rate,followers,churn_addition,churn_deletion,pr_comment_num,comment_num,perc_neg_emotion,perc_pos_emotion,perc_neu_emotion,part_num_issue,part_num_commit,part_num_pr,part_num_code,comment_conflict,hash_tag,at_tag,test_inclusion,description_length,bug_fix,ci_exists,ci_latency,ci_build_num,ci_test_passed,ci_failed_perc,ci_first_build_status,ci_last_build_status,language,fork_num,project_age,open_issue_num,pr_succ_rate,open_pr_num,first_response_time,pushed_delta,acc_commit_num,first_pr,account_creation_days,core_member,contrib_gender,contrib_country,contrib_affiliation,contrib_open,contrib_cons,contrib_extra,contrib_agree,contrib_neur,perc_contrib_neg_emo,perc_contrib_pos_emo,perc_contrib_neu_emo,contrib_first_emo,prior_review_num,inte_country,inte_affiliation,inte_open,inte_cons,inte_extra,inte_agree,inte_neur,perc_inte_neg_emo,perc_inte_pos_emo,perc_inte_neu_emo,inte_first_emo,contrib_follow_integrator,prior_interaction,social_strength,same_country,same_affiliation,open_diff,cons_diff,extra_diff,agree_diff,neur_diff,has_comments,has_participants,has_exchange,contrib_comment,inte_comment,reviewer_comment,other_comment,num_comments_con,num_code_comments,num_code_comments_con,integrator_availability,friday_effect,contrib_rate_author,reopen_or_not,first_close_minutes,reopen_num
104614,1334,rails,rails,1,171,171,2,115,12,0,0,5,5,5,0,0,0,2,2,2,60892,74,0.126826,111,691.647,56.7363,164.168,30063,46,0.913043,278,118,9,0,2,"","","",2,0,0,0,0,1,0,0,35,"",1,1259,4,1,0,success,success,Ruby,12433,91,661,0.931958,668,0,960,55,0,1763,1,male,bulgaria,"",0.8142,0.651221,0.46074,0.668812,0.504785,0,0,0,"",88,united states,"",0.805743,0.609061,0.485835,0.647134,0.518142,0,1,0,positive,1,12,0.00518135,0,"",0.00845681,0.0421602,0.0250958,0.0216772,0.0133569,1,1,0,0,1,1,0,0,0,0,61,0,0.00089884,0,171,0
104838,152996,kmuto,review,1,489,489,3,97,0,0,0,4,4,2,2,0,0,1,1,1,11444,3,0.155556,15,453.147,45.4437,77.5553,672,5,1,16,61,36,0,1,0,0,1,1,0,0,0,0,0,0,0,82,"",0,"","","","","","",Ruby,154,104,84,0.98471,20,489,7058,28,0,2812,0,"",japan,"",0.718474,0.592244,0.532512,0.718438,0.693355,0,0,0,"",185,japan,"",0.721256,0.592209,0.53286,0.718538,0.753532,0,0,1,neutral,0,23,0.428571,1,"",0.00278232,0.0000354849,0.000348192,0.000100243,0.0601764,1,1,0,0,1,1,0,0,0,0,1165,0,0.00872546,0,489,0
108094,252,rstudio,rstudio,1,1332,1332,2,211,0,0,0,6,6,6,0,0,0,0,2,1,216111,7,0.00213447,15,12.3394,0,1.73666,2278,347,0.991354,9,158,53,2,2,0,0,1,0,0,1,1,0,1,1,0,316,1,0,"","","","","","",Java,585,91,697,0.985028,31,1031,115772,1481,0,1296,1,male,united states,rstudio,0.810577,0.602933,0.463333,0.634563,0.542395,0,0,0,"",843,united states,rstudio,0.815452,0.634651,0.468271,0.655631,0.477012,0,0,1,neutral,0,295,0.411765,1,1,0.00487483,0.0317186,0.00493788,0.0210678,0.0653835,1,1,0,0,1,1,0,0,2,0,54,0,0.0722052,0,1332,0
112338,33170,Unidata,thredds,1,996,996,2,1103,109,2,0,39,41,44,0,0,0,2,2,1,410193,3,0.271277,48,158.185,3.69609,17.522,230,76,0.986842,12,559,653,0,2,0,1,0,1,0,0,0,0,0,0,1,11,"",1,281,2,0,0.5,failure,success,Java,166,92,258,0.971311,19,996,41842,2446,0,2996,1,male,united states,"",0.794736,0.630567,0.4822,0.68544,0.485977,0,0,0,"",325,united states,"",0.797834,0.646815,0.478765,0.660953,0.482402,0,1,0,positive,0,84,0.12,1,"",0.00309737,0.0162483,0.00343492,0.0244871,0.00357497,1,1,0,0,1,1,0,0,0,0,3,0,0.324274,0,996,0
113084,71363,internetarchive,openlibrary,1,3947,3947,5,11501,0,0,8,25,33,8,21,4,0,0,4,1,44175,9,0.158817,181,102.171,5.87374,16.6253,1206,127,0.984252,65,1,11500,4,4,0,0.5,0.5,0,0,1,1,0,1,0,0,186,"",1,182,2,0,0.5,failure,success,Python,337,121,423,0.986715,26,3936,6499,239,0,3327,1,male,united states,wikimedia foundation,0.816553,0.625359,0.484789,0.660097,0.527773,0,0,0,"",643,united states,"",0.80913,0.664947,0.49168,0.700825,0.505029,0,0.5,0.5,positive,0,716,0.296296,1,"",0.00742351,0.0395882,0.00689103,0.0407279,0.0227443,1,1,0,0,1,1,0,0,4,0,28,0,0.0514864,0,3947,0
123454,1334,rails,rails,1,61,61,2,6,0,0,0,2,2,2,0,0,0,6,6,2,66484,69,0.0922722,12,690.762,54.7367,162.559,37235,12,1,180,3,3,0,6,0.166667,0,0.833333,2,0,0,0,0,0,1,0,64,"",1,1549,2,1,0,success,success,Ruby,14533,106,897,0.933759,932,2,27134,64,0,1306,1,male,taiwan,"",0.806145,0.638947,0.451905,0.675299,0.508989,0,0,1,neutral,457,australia,"",0.821273,0.581308,0.456056,0.651543,0.510016,0.5,0,0.5,neutral,1,25,0.00840336,0,"",0.0151277,0.0576384,0.00415048,0.0237562,0.00102704,1,1,1,1,1,1,0,4,0,0,64,0,0.000909375,0,61,0
123558,1334,rails,rails,1,150,150,2,79,82,3,0,5,8,8,0,0,0,3,7,3,76449,65,0.127208,49,693.541,53.7884,161.101,45154,118,0.949153,136,156,5,4,7,"","","",2,0,1,1,0,0,0,0,14,"",1,1901,2,1,0,success,success,Ruby,18173,124,1119,0.933005,1012,0,4704,251,0,1936,1,male,singapore,"",0.810707,0.663575,0.466511,0.680828,0.500184,0,0.5,0.5,neutral,738,australia,"",0.821273,0.581308,0.456056,0.651543,0.510016,0.25,0.25,0.5,negative,0,27,0.00543478,0,"",0.0105658,0.0822662,0.0104549,0.0292857,0.00983236,1,1,1,1,1,1,1,2,4,0,9,0,0.00314351,0,150,0
123750,847,puppetlabs,puppet,1,2919,2919,3,1430,0,0,12,3,15,13,0,2,0,6,8,4,115827,29,0.0187835,27,577.644,56.363,96.1603,5729,19,0.894737,4,2,1428,2,8,0,0,1,4,0,1,1,0,0,1,0,7,"",1,1293,2,1,0,success,success,Ruby,2158,91,0,0.970865,183,14,51464,69,0,2648,1,female,united states,"",0.815551,0.621237,0.458347,0.671858,0.50057,0,0,1,neutral,730,united states,puppetlabs,0.800057,0.616456,0.460409,0.611459,0.488757,0,0,1,neutral,0,20,0.0243902,1,"",0.0154943,0.00478095,0.0020626,0.0603988,0.011813,1,1,1,1,1,1,1,1,2,0,26,0,0.00236739,0,2919,0
124203,15430259,chef,chef,1,1722,1722,2,0,23,0,0,1,1,1,0,0,0,2,4,3,68734,20,0.0273438,5,617.586,61.6401,102.316,3020,68,0.985294,104,21,2,2,4,0,0,1,2,0,2,2,1,0,0,0,25,"",1,"","","","","","",Ruby,2137,122,645,0.976518,98,7,113613,328,0,4024,1,male,united states,chef,0.814393,0.626188,0.481435,0.636458,0.48082,0,0,1,neutral,860,united states,chef,0.803507,0.650522,0.475055,0.646613,0.496699,0,0,1,neutral,0,41,0.0955882,1,1,0.0108862,0.024334,0.00637961,0.010156,0.0158797,1,1,1,1,1,1,0,2,2,1,17,0,0.0160172,0,1722,0
126245,1334,rails,rails,1,45400,45400,4,27,163,0,0,5,5,5,0,0,0,8,10,4,69935,58,0.116525,28,693.344,53.8023,163.367,41221,8,1,6,176,14,2,10,"","","",3,0,2,2,1,1,1,0,146,"",1,555,6,0,0.666667,failure,success,Ruby,16376,115,936,0.934021,990,0,15944,14,0,2439,1,male,spain,"",0.817858,0.690959,0.503259,0.750482,0.476648,0,0.142857,0.857143,positive,698,australia,"",0.821273,0.581308,0.456056,0.651543,0.510016,0,0,1,neutral,0,39,0.0115108,0,"",0.00341522,0.10965,0.0472029,0.0989388,0.0333683,1,1,1,1,1,1,1,7,2,1,15,0,0.000184784,0,45400,0
130492,5219,scikit-learn,scikit-learn,1,963,963,94,755,0,13,3,11,27,9,0,3,0,29,29,5,65437,45,0.27395,0,365.847,20.0411,74.9893,35245,37,0.783784,11,480,275,0,29,"","","",5,0,0,0,0,1,1,0,411,"",1,1509,7,0,0.142857,success,success,Python,16200,102,1459,0.909015,754,25,20823,231,0,1993,1,male,united states,"",0.82783,0.652097,0.479873,0.618029,0.505955,0,0.333333,0.666667,positive,788,united states,"",0.821009,0.602839,0.450337,0.667207,0.498881,0.0769231,0.0769231,0.846154,neutral,0,267,0.0286344,1,"",0.00682144,0.0492584,0.0295366,0.0491784,0.00707454,1,1,1,1,1,1,1,3,0,0,20,0,0.00574041,0,963,0
131770,252,rstudio,rstudio,1,818,818,3,127,0,0,0,2,2,2,0,0,0,0,2,2,218567,9,0.00813008,5,12.4033,0,1.77126,2412,360,0.991667,9,75,52,2,2,0,0,1,0,0,2,2,0,1,0,0,148,"",0,"","","","","","",Java,617,94,884,0.985465,34,665,8173,1548,0,1381,1,male,united states,rstudio,0.810577,0.602933,0.463333,0.634563,0.542395,0,0,1,neutral,905,united states,rstudio,0.815452,0.634651,0.468271,0.655631,0.477012,0,0,1,neutral,0,147,0.421053,1,1,0.00487483,0.0317186,0.00493788,0.0210678,0.0653835,1,1,1,1,1,1,0,1,2,1,81,0,0.0729294,0,818,0
132501,42709,cdk,cdk,1,762,762,3,108,42,0,0,2,2,2,0,0,0,14,16,2,174398,3,0.0932203,0,509.359,40.6331,57.7129,142,2,1,81,116,34,2,16,0.0625,0.125,0.8125,2,0,1,1,0,0,0,1,56,"",1,574,3,1,0,success,success,Java,73,95,6,0.947781,22,22,559510,21,0,3440,1,male,united states,"",0.833011,0.617482,0.467292,0.653555,0.459413,0,0,1,neutral,122,united kingdom,"",0.812936,0.596393,0.461141,0.639608,0.494601,0.0909091,0.181818,0.727273,positive,0,5,0.333333,0,"",0.0200754,0.0210881,0.00615092,0.0139478,0.0351877,1,1,1,1,1,1,0,5,2,0,317,0,0.00634633,0,762,0
137932,10045,akka,akka,1,174,174,2,46,880,0,0,34,34,34,0,0,0,3,3,2,100247,21,0.0973262,45,492.011,0,43.5135,8674,52,0.942308,179,461,465,0,3,"","","",2,0,0,0,0,0,0,0,24,"",1,"","","","","","",Scala,2517,107,850,0.969715,203,15,50006,123,0,2053,1,male,united kingdom,"",0.799228,0.627827,0.439333,0.645113,0.498304,0,0,0,"",1327,japan,"",0.8082,0.629302,0.459026,0.709717,0.460553,0,0,1,neutral,1,258,0.0541667,0,"",0.00897234,0.00147472,0.0196938,0.0646039,0.037751,1,1,0,0,1,1,1,0,0,0,20,0,0.00392745,0,174,0
142176,1953978,sbt,sbt,1,1775,1775,1,8,0,0,0,1,1,1,0,0,0,1,2,2,34857,4,0.0761421,0,160.517,3.01045,5.10573,3926,235,0.995745,122,6,2,1,2,0,0.5,0.5,1,0,1,1,0,1,0,0,31,"",1,6581,1,1,0,success,success,Scala,755,111,692,0.965305,40,1775,79127,858,0,3041,1,male,united kingdom,lightbend,0.813636,0.596182,0.471551,0.653622,0.479763,0,0,1,neutral,806,united states,lightbend,0.818364,0.601616,0.475528,0.633011,0.470277,0,1,0,positive,1,38,0.0789474,0,1,0.0047283,0.00543373,0.00397652,0.0206116,0.00948541,1,1,1,1,1,1,1,1,1,0,48,0,0.104864,0,1775,0
144488,62688,indico,indico,1,14160,14160,2,12,0,0,0,2,2,1,0,0,0,4,4,3,51019,7,0.00653595,7,86.8593,6.69387,19.9205,741,132,0.954545,42,10,2,0,4,0.25,0.25,0.5,3,0,0,0,0,0,0,0,26,"",1,273,2,0,1,failure,failure,Python,187,92,548,0.960232,59,1,420170,2400,0,4060,1,male,switzerland,cern,0.809593,0.603481,0.43518,0.69378,0.432949,0,0,1,neutral,779,switzerland,cern,0.814214,0.592459,0.464465,0.629336,0.48195,0,0.5,0.5,neutral,1,97,0.227273,1,1,0.00462127,0.0110216,0.0292849,0.0644434,0.0490012,1,1,1,1,1,1,0,1,0,0,0,0,0.113208,0,14160,0
145278,39250028,RaRe-Technologies,gensim,1,48,48,2,112,2,0,0,5,5,5,0,0,0,2,6,2,18811,7,0.26455,7,298.934,10.1744,56.2761,6263,36,0.888889,6,62,52,4,6,0.2,0.4,0.4,1,0,2,2,0,0,0,0,7,"",1,206,2,1,0,success,success,Python,2615,95,193,0.974011,25,26,5662,51,0,1766,1,"",russia,"",0.828644,0.615503,0.442208,0.644211,0.493681,0.333333,0,0.666667,neutral,480,russia,"",0.796453,0.655836,0.522693,0.689409,0.535842,0,1,0,positive,0,83,0.272727,1,"",0.0321917,0.0403327,0.0804849,0.0451977,0.0421601,1,1,1,1,1,1,0,3,4,3,24,0,0.0154218,0,48,0
146613,90825,miekg,dns,1,267,267,4,15,30,0,0,2,2,2,0,0,0,3,3,3,274910,4,0.0491071,6,244.956,0,15.4272,3195,92,0.934783,45,39,6,0,3,"","","",3,0,0,0,0,0,0,0,151,"",1,"","","","","","",Go,567,100,33,0.971154,16,6,158252,233,0,3178,1,male,australia,"",0.780304,0.627807,0.443285,0.662578,0.420816,0,0,1,neutral,437,united kingdom,"",0.795673,0.611389,0.472381,0.638599,0.490312,0,1,0,positive,1,313,0.166667,0,"",0.0153692,0.0164176,0.0290957,0.023979,0.0694964,1,1,1,1,1,1,1,1,0,0,254,0,0.0879577,0,267,0
148677,30838963,ruby,spec,1,3721,3721,5,156,0,4,0,2,6,4,0,0,0,3,3,2,151432,3,0.509317,0,1.21359,0.0131912,0.0131912,107,2,1,86,156,0,0,3,0,0.333333,0.666667,2,0,0,0,0,1,0,1,96,"",1,"","","","","","",Ruby,279,104,7,0.985185,14,3720,12676,10,0,3287,0,male,united states,github,0.819924,0.673756,0.474349,0.691972,0.554168,0,0,1,neutral,207,austria,"",0.829941,0.618625,0.465409,0.668803,0.471388,0,0.5,0.5,neutral,0,14,0.0416667,0,"",0.0100176,0.0551305,0.00893977,0.0231684,0.0827804,1,1,1,1,1,1,0,1,0,0,8,0,0.00552486,0,3721,0
150241,4068,jruby,jruby,1,59,59,1,102,19,0,0,2,2,2,0,0,0,2,2,1,114056,10,0.0514821,5,789.147,71.8766,192.444,3488,52,0.980769,0,88,33,0,2,0,0,1,1,0,0,0,0,0,0,0,51,"",1,986,1,1,0,success,success,Ruby,932,116,710,0.943662,86,59,236384,18,0,1504,0,male,czech republic,"",0.781179,0.600855,0.489879,0.663455,0.505522,0,0,0,"",384,united states,red hat,0.814236,0.630126,0.460252,0.678288,0.535881,0,0,1,neutral,0,71,0.0416667,0,"",0.0330565,0.0292714,0.0296266,0.0148333,0.0303591,1,1,0,0,1,1,0,0,0,0,94,0,0.000384862,0,59,0
154905,15430259,chef,chef,1,5426,5426,8,922,349,2,0,8,10,8,0,0,0,1,3,2,69332,24,0.021364,170,618.728,61.5693,102.093,3041,4,0.75,21,933,338,2,3,0,0,1,1,0,2,2,0,0,0,1,87,"",1,"","","","","","",Ruby,2141,123,653,0.97488,103,2,35429,140,0,2749,1,male,united states,chef,0.817328,0.635921,0.465639,0.633108,0.508674,0,0,0,"",878,united states,chef,0.803507,0.650522,0.475055,0.646613,0.496699,0,0,1,neutral,0,148,0.0588235,1,1,0.0138212,0.0146016,0.00941614,0.0135051,0.0119749,1,1,0,0,1,1,0,0,2,0,53,1,0.00669344,0,5426,0
161102,847,puppetlabs,puppet,1,12931,12931,2,82,0,0,0,1,1,1,0,0,0,7,13,4,108306,20,0.118012,8,576.296,56.1348,95.5375,6089,101,0.970297,20,63,19,6,13,0,0,1,3,0,2,2,0,0,0,0,14,"",1,1033,4,0,0.25,success,success,Ruby,2299,102,0,0.969988,184,255,8920,267,0,2131,1,female,united states,puppet,0.804815,0.655401,0.471306,0.677748,0.479702,0,0,1,neutral,896,united states,puppetlabs,0.800057,0.616456,0.460409,0.611459,0.488757,0,0,1,neutral,0,85,0.0553746,1,0,0.00475869,0.0389444,0.0108967,0.0662893,0.00905483,1,1,1,1,1,1,1,7,6,2,293,0,0.00848913,0,12931,0
162980,4952338,spring-projects,spring-integration,1,1049,1049,3,77,122,0,0,3,3,2,0,0,0,0,7,2,105846,5,0.0257511,2,565.107,28.0668,69.3308,866,912,0.985746,304,123,76,7,7,0.142857,0.142857,0.714286,0,0,2,2,0,0,0,1,99,"",1,1417,2,1,0,success,success,Java,659,91,26,0.986938,39,967,25508,2341,0,2722,1,male,united states,"",0.808058,0.673697,0.506743,0.699277,0.503109,0,0,1,neutral,819,united states,pivotal,0.795012,0.625573,0.455195,0.650851,0.477291,0.166667,0.166667,0.666667,neutral,0,320,0.0784314,1,"",0.0130462,0.0481236,0.0515477,0.0484262,0.0258184,1,1,1,1,1,1,0,1,7,1,2,0,0.188638,0,1049,0
164294,1334,rails,rails,1,1093,1093,1,47,0,0,0,1,1,1,0,0,0,2,2,2,65790,100,0.0634627,10,688.511,54.964,163.202,34519,334,0.976048,501,13,34,0,2,"","","",2,0,0,0,0,0,0,0,26,"",1,2095,1,1,0,success,success,Ruby,13559,100,776,0.933464,887,0,6915,503,0,2993,1,"",japan,"",0.810294,0.627716,0.472563,0.639982,0.468908,0,0,0,"",392,denmark,"",0.801955,0.629848,0.475906,0.675781,0.475391,0,1,0,positive,0,180,0.0214456,0,"",0.00833904,0.00213272,0.00334289,0.0357993,0.00648323,1,1,0,0,1,1,0,0,0,0,45,0,0.00750175,0,1093,0
165519,152996,kmuto,review,1,1590,1590,1,6,2,1,0,2,3,17,8,17,0,1,1,1,11310,3,0.0271739,6,456.407,45.708,78.0063,621,166,1,62,4,4,0,1,0,0,1,1,0,0,0,0,1,0,0,14,"",1,190,1,1,0,success,success,Ruby,142,103,93,0.984277,16,1590,590244,903,0,3137,1,male,japan,"",0.721256,0.592209,0.53286,0.718538,0.753532,0,0,0,"",337,japan,"",0.720748,0.592211,0.532818,0.718524,0.742999,0,0,1,neutral,1,143,0.428571,1,"",0.000508351,0.00000227344,0.0000416325,0.0000138281,0.0105329,1,1,0,0,1,1,0,0,0,0,752,0,0.287031,0,1590,0
165992,19428,mne-tools,mne-python,1,1506,1506,6,160,36,0,0,6,6,4,0,0,0,9,9,4,60358,15,0.0545455,7,202.995,5.74402,39.4951,686,345,0.988406,88,172,24,0,9,0.111111,0.222222,0.666667,4,0,0,0,0,1,1,1,61,"",1,19190,3,0,0.333333,failure,success,Python,469,93,314,0.975754,88,3,61976,2587,0,2334,1,male,france,inria,0.808577,0.628132,0.494884,0.680212,0.502839,0.333333,0.333333,0.333333,neutral,29,france,inria,0.821231,0.632559,0.448212,0.6572,0.480265,0,0,1,neutral,0,52,0.173333,1,1,0.012654,0.00442736,0.0466719,0.023012,0.0225741,1,1,1,1,1,1,0,3,0,0,222,0,0.118101,0,1506,0
172742,847,puppetlabs,puppet,1,15864,15864,4,19,62,1,0,4,5,4,0,0,0,5,13,5,109626,23,0.0849558,30,572.058,57.0871,95.9831,6144,28,0.892857,4,65,16,8,13,0,0.153846,0.846154,3,0,4,4,0,0,1,1,39,"",1,523,3,1,0,success,success,Ruby,2312,103,0,0.969726,188,332,15220,99,0,3007,1,female,united states,"",0.815551,0.621237,0.458347,0.671858,0.50057,0,0.5,0.5,positive,59,united states,"",0.822592,0.654201,0.488339,0.651026,0.486616,0,0.333333,0.666667,neutral,0,11,0.0322581,1,"",0.00704054,0.032964,0.0299923,0.020832,0.0139545,1,1,1,1,1,1,1,2,8,1,50,1,0.00312214,1,0,1
182647,1953978,sbt,sbt,1,3325,3325,5,263,0,1,0,6,7,6,0,1,0,3,5,3,28572,4,0.025641,8,167.798,2.70876,4.68937,3359,156,0.99359,115,167,96,2,5,0,0,1,2,0,2,2,0,1,1,0,9,"",1,2780,2,0,0.5,success,failure,Scala,597,96,738,0.961257,40,0,27462,514,0,2606,1,male,united kingdom,lightbend,0.813636,0.596182,0.471551,0.653622,0.479763,0,0,1,neutral,543,united states,lightbend,0.818364,0.601616,0.475528,0.633011,0.470277,0,0,1,neutral,1,349,0.214286,0,1,0.0047283,0.00543373,0.00397652,0.0206116,0.00948541,1,1,1,1,1,1,1,2,2,1,21,0,0.0739143,0,3325,0
184969,30838963,ruby,spec,1,1342,1342,2,52,0,0,0,1,1,1,0,0,0,2,2,2,147392,7,0.122581,2,1.24682,0.0135523,0.0135523,39,11,0.909091,49,52,0,0,2,0,0,1,2,0,0,0,0,0,1,0,8,"",1,"","","","","","",Ruby,237,91,10,0.989247,3,370,174687,16,0,2613,1,male,russia,"",0.791324,0.617807,0.416791,0.660403,0.525087,0,0,1,neutral,80,austria,"",0.829941,0.618625,0.465409,0.668803,0.471388,0,0,1,neutral,0,25,0.2,0,"",0.0386171,0.000818115,0.0486181,0.00839996,0.0536994,1,1,1,1,1,1,0,1,0,0,84,0,0.0237741,0,1342,0
189705,162679,apache,bookkeeper,1,2538,2538,1,34,0,0,0,1,1,1,0,0,0,1,1,1,126129,11,0.0376812,1,420.943,14.1265,37.6737,506,90,0.966667,2,17,17,0,1,0,0,1,1,0,0,0,0,0,0,0,17,"",1,906,1,1,0,success,success,Java,194,91,152,0.981559,38,2362,1228,22,0,1171,1,male,united states,salesforce,0.811127,0.628193,0.476518,0.64047,0.531391,0,0,0,"",615,united states,twitter,0.794284,0.631691,0.470531,0.628199,0.562276,0,0,1,neutral,0,71,0.195122,1,0,0.0168425,0.0034979,0.00598639,0.0122713,0.0308859,1,1,0,0,1,1,0,0,0,0,34,0,0.00647059,0,2538,0
194762,39250028,RaRe-Technologies,gensim,1,2074,2074,3,65,0,0,0,1,1,1,0,0,0,2,4,2,18764,7,0.265896,4,299.459,10.1923,56.3748,6237,32,0.9375,6,32,33,2,4,0,0.25,0.75,2,0,1,1,0,0,0,0,20,"",1,208,4,1,0,success,success,Python,2613,95,196,0.976109,24,2074,162237,45,0,1764,1,"",russia,"",0.828644,0.615503,0.442208,0.644211,0.493681,0,0,1,neutral,478,russia,"",0.796453,0.655836,0.522693,0.689409,0.535842,0,1,0,positive,0,76,0.272727,1,"",0.0321917,0.0403327,0.0804849,0.0451977,0.0421601,1,1,1,1,1,1,0,3,2,2,0,0,0.0136737,0,2074,0
195462,10045,akka,akka,1,96,96,1,20,0,0,0,1,1,1,0,0,0,4,4,3,94176,16,0.101988,2,487.519,0,46.0098,7849,84,0.988095,127,17,3,0,4,"","","",3,0,0,0,0,0,0,0,7,"",1,"","","","","","",Scala,2195,101,829,0.967959,184,27,72000,382,0,2857,1,male,netherlands,lightbend,0.819377,0.616103,0.442571,0.678571,0.463676,0,0,1,neutral,1187,japan,"",0.8082,0.629302,0.459026,0.709717,0.460553,0,0.5,0.5,positive,0,653,0.0950226,0,"",0.0111772,0.0131986,0.0164555,0.0311462,0.00312266,1,1,1,1,1,1,1,1,0,0,77,0,0.0129137,0,96,0
199647,19428,mne-tools,mne-python,1,775,775,2,271,0,14,1,67,82,82,0,0,0,2,2,2,61698,22,0.105505,105,211.98,5.97739,41.3436,871,25,0.96,32,146,125,0,2,0,1,0,2,0,0,0,0,0,0,0,123,"",1,"","","","","","",Python,556,99,341,0.969803,113,254,2244,95,0,2525,1,male,united states,university of washington,0.81333,0.602526,0.457608,0.62678,0.53567,0,1,0,positive,1545,france,inria,0.796822,0.635071,0.498927,0.661277,0.489847,0,1,0,positive,0,156,0.114943,0,0,0.016508,0.0325456,0.0413193,0.0344971,0.0458235,1,1,1,1,1,1,0,1,0,0,56,1,0.00405654,0,775,0
202066,39250028,RaRe-Technologies,gensim,1,47307,47307,13,453,97,0,0,8,8,8,0,0,0,3,20,2,17875,5,0.29661,3,308.618,10.5593,58.2502,5970,25,1,6,314,236,17,20,0.05,0.15,0.8,2,0,2,2,0,1,1,1,158,"",1,169,11,0,0.0909091,success,success,Python,2514,94,209,0.979953,49,35922,84668,26,0,1721,1,"",russia,"",0.828644,0.615503,0.442208,0.644211,0.493681,0.111111,0.111111,0.777778,neutral,468,russia,"",0.796453,0.655836,0.522693,0.689409,0.535842,0,0.181818,0.818182,neutral,0,28,0.16129,1,"",0.0321917,0.0403327,0.0804849,0.0451977,0.0421601,1,1,1,1,1,1,0,9,17,8,24,0,0.00825921,0,47307,0
202924,1334,rails,rails,1,4,4,1,6,0,0,0,1,1,1,0,0,0,1,1,1,68298,68,0.0972447,45,692.387,54.4531,163.008,39653,711,0.967651,524,3,3,0,1,0,1,0,1,0,0,0,0,0,0,0,14,"",1,"","","","","","",Ruby,15521,111,920,0.932902,996,4,5774,1034,0,3337,1,"",japan,"",0.810294,0.627716,0.472563,0.639982,0.468908,0,0,0,"",701,united states,"",0.821254,0.61879,0.475172,0.661098,0.533879,0,1,0,positive,0,371,0.0228277,0,"",0.0109595,0.00892556,0.00260969,0.0211159,0.0649709,1,1,0,0,1,1,0,0,0,0,17,0,0.0140411,0,4,0
203635,11511,stympy,faker,1,104,104,1,8,0,0,0,3,3,3,0,0,0,0,1,1,3995,5,0.484211,8,610.548,92.6106,191.948,6893,7,1,317,4,4,1,1,1,0,0,0,0,1,1,0,0,0,0,10,"",1,"","","","","","",Ruby,1812,112,72,0.951648,122,104,1567,7,0,2686,1,male,italy,"",0.831342,0.651817,0.490146,0.723308,0.568685,0,0,0,"",46,brazil,"",0.798304,0.699241,0.501103,0.706568,0.491167,1,0,0,negative,0,6,0.166667,0,"",0.0330389,0.047424,0.0109573,0.0167396,0.0775186,1,1,0,0,1,1,0,0,1,0,13,0,0.00429711,0,104,0
206089,1334,rails,rails,1,22027,22027,2,18,42,0,0,2,2,2,0,0,0,2,2,2,67351,78,0.101772,3,690.128,54.5155,162.525,37672,127,0.968504,1892,58,2,0,2,0,0,1,2,0,0,0,0,0,0,0,147,"",1,1590,2,1,0,success,success,Ruby,14690,107,835,0.933791,938,21029,4871,441,0,2933,1,male,united states,heroku,0.818523,0.629231,0.495964,0.661223,0.49865,0,0,1,neutral,349,united kingdom,"",0.808543,0.615966,0.468402,0.651039,0.476265,0,0,1,neutral,0,38,0.0151515,0,"",0.00998017,0.0132649,0.0275613,0.0101835,0.0223847,1,1,1,1,1,1,0,1,0,0,19,0,0.00621179,0,22027,0
206204,39250028,RaRe-Technologies,gensim,1,5366,5366,39,714,18,1,1,6,8,5,1,0,0,5,73,4,18663,6,0.263804,9,300.592,10.2309,56.5882,6230,3,1,89,417,315,68,73,0.0821918,0.109589,0.808219,3,0,4,4,0,0,1,1,18,"",1,199,28,0,0.0714286,success,success,Python,2611,95,197,0.976027,23,3,73027,20,0,2670,1,male,japan,"",0.817363,0.608912,0.469487,0.642769,0.54918,0.0882353,0.0882353,0.823529,neutral,477,russia,"",0.796453,0.655836,0.522693,0.689409,0.535842,0,0.0666667,0.933333,neutral,1,48,0.15625,0,"",0.0209104,0.0469242,0.0532064,0.0466397,0.0133388,1,1,1,1,1,1,0,34,68,33,31,1,0.0060957,0,5366,0
207398,10045,akka,akka,1,20387,20387,2,197,115,0,0,9,9,10,0,0,0,8,29,5,105648,27,0.134328,13,494.384,0,42.6659,9114,653,0.958652,876,290,22,21,29,"","","",2,0,4,4,0,0,1,0,42,"",1,"","","","","","",Scala,2656,110,939,0.970293,208,13,6757,2534,0,3173,1,male,japan,"",0.8082,0.629302,0.459026,0.709717,0.460553,0.0769231,0.615385,0.307692,neutral,207,netherlands,lightbend,0.819377,0.616103,0.442571,0.678571,0.463676,0,0,1,neutral,0,815,0.1,0,"",0.0111772,0.0131986,0.0164555,0.0311462,0.00312266,1,1,1,1,1,1,1,13,21,9,14,0,0.0785322,0,20387,0
